Woonplaatscode,Woonplaats,Gemeentecode,Gemeente,COROP-gebiedcode,COROP-gebied
2767,Otterlo,0228,Ede,13,Veluwe
2768,Harskamp,0228,Ede,13,Veluwe
2769,Ederveen,0228,Ede,13,Veluwe
2770,De Klomp,0228,Ede,13,Veluwe
2771,Wekerom,0228,Ede,13,Veluwe
2772,Hoenderloo,0228,Ede,13,Veluwe
2773,Deelen,0228,Ede,13,Veluwe
2774,Aagtekerke,0717,Veere,32,Overig Zeeland
2775,Biggekerke,0717,Veere,32,Overig Zeeland
2776,Domburg,0717,Veere,32,Overig Zeeland
2777,Gapinge,0717,Veere,32,Overig Zeeland
2778,Grijpskerke,0717,Veere,32,Overig Zeeland
2779,Koudekerke,0717,Veere,32,Overig Zeeland
2780,Meliskerke,0717,Veere,32,Overig Zeeland
2781,Oostkapelle,0717,Veere,32,Overig Zeeland
2782,Serooskerke,0717,Veere,32,Overig Zeeland
2783,Veere,0717,Veere,32,Overig Zeeland
2784,Vrouwenpolder,0717,Veere,32,Overig Zeeland
2785,Westkapelle,0717,Veere,32,Overig Zeeland
2786,Zoutelande,0717,Veere,32,Overig Zeeland
2787,Sint-Oedenrode,1948,Meierijstad,35,Noordoost-Noord-Brabant
2788,Aartswoud,0432,Opmeer,18,Kop van Noord-Holland
2789,De Weere,0432,Opmeer,18,Kop van Noord-Holland
2790,Hoogwoud,0432,Opmeer,18,Kop van Noord-Holland
2791,Opmeer,0432,Opmeer,18,Kop van Noord-Holland
2792,Spanbroek,0432,Opmeer,18,Kop van Noord-Holland
2793,Oud-Beijerland,1963,Hoeksche Waard,29,Groot-Rijnmond
2794,Kinderdijk,1978,Molenlanden,30,Zuidoost-Zuid-Holland
2795,Nieuw-Lekkerland,1978,Molenlanden,30,Zuidoost-Zuid-Holland
2796,Mookhoek,1963,Hoeksche Waard,29,Groot-Rijnmond
2797,Strijen,1963,Hoeksche Waard,29,Groot-Rijnmond
2798,Strijensas,1963,Hoeksche Waard,29,Groot-Rijnmond
2799,Dongen,0766,Dongen,34,Midden-Noord-Brabant
2800,'s Gravenmoer,0766,Dongen,34,Midden-Noord-Brabant
2801,Middelaar,0944,Mook en Middelaar,37,Noord-Limburg
2802,Molenhoek,0944,Mook en Middelaar,37,Noord-Limburg
2803,Mook,0944,Mook en Middelaar,37,Noord-Limburg
2804,Plasmolen,0944,Mook en Middelaar,37,Noord-Limburg
2805,Schipluiden,1842,Midden-Delfland,27,Delft en Westland
2806,Maasland,1842,Midden-Delfland,27,Delft en Westland
2807,Den Hoorn,1842,Midden-Delfland,27,Delft en Westland
2808,Born,1883,Sittard-Geleen,39,Zuid-Limburg
2809,Buchten,1883,Sittard-Geleen,39,Zuid-Limburg
2810,Einighausen,1883,Sittard-Geleen,39,Zuid-Limburg
2812,Grevenbicht,1883,Sittard-Geleen,39,Zuid-Limburg
2813,Guttecoven,1883,Sittard-Geleen,39,Zuid-Limburg
2814,Holtum,1883,Sittard-Geleen,39,Zuid-Limburg
2815,Limbricht,1883,Sittard-Geleen,39,Zuid-Limburg
2816,Munstergeleen,1883,Sittard-Geleen,39,Zuid-Limburg
2817,Obbicht,1883,Sittard-Geleen,39,Zuid-Limburg
2818,Papenhoven,1883,Sittard-Geleen,39,Zuid-Limburg
2820,Windraak,1883,Sittard-Geleen,39,Zuid-Limburg
2821,Zeist,0355,Zeist,17,Utrecht
2822,Den Dolder,0355,Zeist,17,Utrecht
2823,Bosch en Duin,0355,Zeist,17,Utrecht
2824,Austerlitz,0355,Zeist,17,Utrecht
2825,Huis ter Heide,0355,Zeist,17,Utrecht
2826,Erp,1948,Meierijstad,35,Noordoost-Noord-Brabant
2827,Veghel,1948,Meierijstad,35,Noordoost-Noord-Brabant
2828,Blaricum,0376,Blaricum,24,Het Gooi en Vechtstreek
2829,Bedum,1966,Het Hogeland,03,Overig Groningen
2830,Noordwolde,1966,Het Hogeland,03,Overig Groningen
2831,Onderdendam,1966,Het Hogeland,03,Overig Groningen
2832,Zuidwolde,1966,Het Hogeland,03,Overig Groningen
2835,IJmuiden,0453,Velsen,20,IJmond
2836,Driehuis NH,0453,Velsen,20,IJmond
2837,Santpoort-Noord,0453,Velsen,20,IJmond
2838,Santpoort-Zuid,0453,Velsen,20,IJmond
2839,Velserbroek,0453,Velsen,20,IJmond
2840,Everdingen,1961,Vijfheerenlanden,17,Utrecht
2842,Ossenwaard,1961,Vijfheerenlanden,17,Utrecht
2843,Vianen,1961,Vijfheerenlanden,17,Utrecht
2844,Zijderveld,1961,Vijfheerenlanden,17,Utrecht
2845,Bingelrade,1954,Beekdaelen,39,Zuid-Limburg
2846,Jabeek,1954,Beekdaelen,39,Zuid-Limburg
2847,Merkelbeek,1954,Beekdaelen,39,Zuid-Limburg
2848,Schinveld,1954,Beekdaelen,39,Zuid-Limburg
2849,Brunssum,0899,Brunssum,39,Zuid-Limburg
2850,Koudekerk aan den Rijn,0484,Alphen aan den Rijn,28,Oost-Zuid-Holland
2851,Hazerswoude-Rijndijk,0484,Alphen aan den Rijn,28,Oost-Zuid-Holland
2852,Hazerswoude-Dorp,0484,Alphen aan den Rijn,28,Oost-Zuid-Holland
2853,Benthuizen,0484,Alphen aan den Rijn,28,Oost-Zuid-Holland
2854,Bathmen,0150,Deventer,11,Zuidwest-Overijssel
2855,Colmschate,0150,Deventer,11,Zuidwest-Overijssel
2856,Deventer,0150,Deventer,11,Zuidwest-Overijssel
2857,Diepenveen,0150,Deventer,11,Zuidwest-Overijssel
2858,Lettele,0150,Deventer,11,Zuidwest-Overijssel
2859,Okkenbroek,0150,Deventer,11,Zuidwest-Overijssel
2860,Schalkhaar,0150,Deventer,11,Zuidwest-Overijssel
2865,Heerde,0246,Heerde,13,Veluwe
2866,Veessen,0246,Heerde,13,Veluwe
2867,Vorchten,0246,Heerde,13,Veluwe
2868,Wapenveld,0246,Heerde,13,Veluwe
2871,Hoevelaken,0267,Nijkerk,13,Veluwe
2872,Beek,1945,Berg en Dal,15,Arnhem/Nijmegen
2874,Erlecom,1945,Berg en Dal,15,Arnhem/Nijmegen
2875,Kekerdom,1945,Berg en Dal,15,Arnhem/Nijmegen
2876,Leuth,1945,Berg en Dal,15,Arnhem/Nijmegen
2877,Ooij,1945,Berg en Dal,15,Arnhem/Nijmegen
2878,Persingen,1945,Berg en Dal,15,Arnhem/Nijmegen
2879,Ubbergen,1945,Berg en Dal,15,Arnhem/Nijmegen
2880,Goirle,0785,Goirle,34,Midden-Noord-Brabant
2881,Riel,0785,Goirle,34,Midden-Noord-Brabant
2882,Hattem,0244,Hattem,13,Veluwe
2883,Baarle-Nassau,0744,Baarle-Nassau,34,Midden-Noord-Brabant
2884,Ulicoten,0744,Baarle-Nassau,34,Midden-Noord-Brabant
2885,Castelre,0744,Baarle-Nassau,34,Midden-Noord-Brabant
2886,Goudswaard,1963,Hoeksche Waard,29,Groot-Rijnmond
2887,Nieuw-Beijerland,1963,Hoeksche Waard,29,Groot-Rijnmond
2888,Piershil,1963,Hoeksche Waard,29,Groot-Rijnmond
2889,Zuid-Beijerland,1963,Hoeksche Waard,29,Groot-Rijnmond
2890,Laren,0417,Laren (NH.),24,Het Gooi en Vechtstreek
2891,Harlingen,0072,Harlingen,04,Noord-Friesland
2892,Midlum,0072,Harlingen,04,Noord-Friesland
2893,Wijnaldum,0072,Harlingen,04,Noord-Friesland
2894,Kampen,0166,Kampen,10,Noord-Overijssel
2895,IJsselmuiden,0166,Kampen,10,Noord-Overijssel
2896,Grafhorst,0166,Kampen,10,Noord-Overijssel
2897,Zalk,0166,Kampen,10,Noord-Overijssel
2898,Wilsum,0166,Kampen,10,Noord-Overijssel
2899,'s-Heerenbroek,0166,Kampen,10,Noord-Overijssel
2900,Kamperveen,0166,Kampen,10,Noord-Overijssel
2901,Mastenbroek,0166,Kampen,10,Noord-Overijssel
2902,Afferden,0225,Druten,15,Arnhem/Nijmegen
2903,Deest,0225,Druten,15,Arnhem/Nijmegen
2904,Druten,0225,Druten,15,Arnhem/Nijmegen
2905,Horssen,0225,Druten,15,Arnhem/Nijmegen
2906,Puiflijk,0225,Druten,15,Arnhem/Nijmegen
2907,Haarlem,0392,Haarlem,21,Agglomeratie Haarlem
2908,Spaarndam gem. Haarlem,0392,Haarlem,21,Agglomeratie Haarlem
2909,Eelde,1730,Tynaarlo,07,Noord-Drenthe
2910,Paterswolde,1730,Tynaarlo,07,Noord-Drenthe
2911,Eelderwolde,1730,Tynaarlo,07,Noord-Drenthe
2912,Vries,1730,Tynaarlo,07,Noord-Drenthe
2913,Zuidlaren,1730,Tynaarlo,07,Noord-Drenthe
2914,Bunne,1730,Tynaarlo,07,Noord-Drenthe
2915,De Punt,1730,Tynaarlo,07,Noord-Drenthe
2916,Donderen,1730,Tynaarlo,07,Noord-Drenthe
2917,Oudemolen,1730,Tynaarlo,07,Noord-Drenthe
2918,Taarlo,1730,Tynaarlo,07,Noord-Drenthe
2919,Tynaarlo,1730,Tynaarlo,07,Noord-Drenthe
2920,Winde,1730,Tynaarlo,07,Noord-Drenthe
2921,Yde,1730,Tynaarlo,07,Noord-Drenthe
2922,Zeegse,1730,Tynaarlo,07,Noord-Drenthe
2923,Zeijen,1730,Tynaarlo,07,Noord-Drenthe
2924,De Groeve,1730,Tynaarlo,07,Noord-Drenthe
2925,Zuidlaarderveen,1730,Tynaarlo,07,Noord-Drenthe
2926,Midlaren,1730,Tynaarlo,07,Noord-Drenthe
2927,Rozendaal,0277,Rozendaal,15,Arnhem/Nijmegen
2928,Asten,0743,Asten,36,Zuidoost-Noord-Brabant
2929,Heusden,0743,Asten,36,Zuidoost-Noord-Brabant
2930,Ommel,0743,Asten,36,Zuidoost-Noord-Brabant
2931,Goedereede,1924,Goeree-Overflakkee,29,Groot-Rijnmond
2932,Ouddorp,1924,Goeree-Overflakkee,29,Groot-Rijnmond
2933,Stellendam,1924,Goeree-Overflakkee,29,Groot-Rijnmond
2934,De Bilt,0310,De Bilt,17,Utrecht
2935,Bilthoven,0310,De Bilt,17,Utrecht
2936,Maartensdijk,0310,De Bilt,17,Utrecht
2937,Groenekan,0310,De Bilt,17,Utrecht
2938,Hollandsche Rading,0310,De Bilt,17,Utrecht
2939,Westbroek,0310,De Bilt,17,Utrecht
2940,Baexem,1640,Leudal,38,Midden-Limburg
2941,Buggenum,1640,Leudal,38,Midden-Limburg
2942,Ell,1640,Leudal,38,Midden-Limburg
2943,Grathem,1640,Leudal,38,Midden-Limburg
2944,Haelen,1640,Leudal,38,Midden-Limburg
2945,Haler,1640,Leudal,38,Midden-Limburg
2946,Heibloem,1640,Leudal,38,Midden-Limburg
2947,Heythuysen,1640,Leudal,38,Midden-Limburg
2948,Horn,1640,Leudal,38,Midden-Limburg
2949,Hunsel,1640,Leudal,38,Midden-Limburg
2950,Ittervoort,1640,Leudal,38,Midden-Limburg
2951,Kelpen-Oler,1640,Leudal,38,Midden-Limburg
2952,Neer,1640,Leudal,38,Midden-Limburg
2953,Neeritter,1640,Leudal,38,Midden-Limburg
2954,Nunhem,1640,Leudal,38,Midden-Limburg
2955,Roggel,1640,Leudal,38,Midden-Limburg
2957,Oosteind,0826,Oosterhout,33,West-Noord-Brabant
2959,Dorst,0826,Oosterhout,33,West-Noord-Brabant
2960,Oostburg,1714,Sluis,31,Zeeuwsch-Vlaanderen
2961,Aardenburg,1714,Sluis,31,Zeeuwsch-Vlaanderen
2962,Sluis,1714,Sluis,31,Zeeuwsch-Vlaanderen
2963,Waterlandkerkje,1714,Sluis,31,Zeeuwsch-Vlaanderen
2964,Cadzand,1714,Sluis,31,Zeeuwsch-Vlaanderen
2965,Breskens,1714,Sluis,31,Zeeuwsch-Vlaanderen
2966,Eede,1714,Sluis,31,Zeeuwsch-Vlaanderen
2967,Groede,1714,Sluis,31,Zeeuwsch-Vlaanderen
2968,Hoofdplaat,1714,Sluis,31,Zeeuwsch-Vlaanderen
2969,Nieuwvliet,1714,Sluis,31,Zeeuwsch-Vlaanderen
2970,Retranchement,1714,Sluis,31,Zeeuwsch-Vlaanderen
2971,Schoondijke,1714,Sluis,31,Zeeuwsch-Vlaanderen
2972,Zuidzande,1714,Sluis,31,Zeeuwsch-Vlaanderen
2973,Sint Kruis,1714,Sluis,31,Zeeuwsch-Vlaanderen
2974,IJzendijke,1714,Sluis,31,Zeeuwsch-Vlaanderen
2975,Biervliet,1714,Sluis,31,Zeeuwsch-Vlaanderen
2976,Aerdt,0299,Zevenaar,15,Arnhem/Nijmegen
2977,Herwen,0299,Zevenaar,15,Arnhem/Nijmegen
2978,Lobith,0299,Zevenaar,15,Arnhem/Nijmegen
2979,Pannerden,0299,Zevenaar,15,Arnhem/Nijmegen
2980,Spijk,0299,Zevenaar,15,Arnhem/Nijmegen
2981,Tolkamer,0299,Zevenaar,15,Arnhem/Nijmegen
2982,Nunspeet,0302,Nunspeet,13,Veluwe
2983,Elspeet,0302,Nunspeet,13,Veluwe
2984,Hulshorst,0302,Nunspeet,13,Veluwe
2985,Vierhouten,0302,Nunspeet,13,Veluwe
2986,Doorwerth,0274,Renkum,15,Arnhem/Nijmegen
2987,Heelsum,0274,Renkum,15,Arnhem/Nijmegen
2988,Heveadorp,0274,Renkum,15,Arnhem/Nijmegen
2989,Wolfheze,0274,Renkum,15,Arnhem/Nijmegen
2990,Oosterbeek,0274,Renkum,15,Arnhem/Nijmegen
2991,Renkum,0274,Renkum,15,Arnhem/Nijmegen
2992,Duizel,0770,Eersel,36,Zuidoost-Noord-Brabant
2993,Eersel,0770,Eersel,36,Zuidoost-Noord-Brabant
2994,Knegsel,0770,Eersel,36,Zuidoost-Noord-Brabant
2995,Steensel,0770,Eersel,36,Zuidoost-Noord-Brabant
2996,Vessem,0770,Eersel,36,Zuidoost-Noord-Brabant
2997,Wintelre,0770,Eersel,36,Zuidoost-Noord-Brabant
2998,Boskoop,0484,Alphen aan den Rijn,28,Oost-Zuid-Holland
2999,Ankeveen,1696,Wijdemeren,24,Het Gooi en Vechtstreek
3000,'s-Graveland,1696,Wijdemeren,24,Het Gooi en Vechtstreek
3003,Nederhorst den Berg,1696,Wijdemeren,24,Het Gooi en Vechtstreek
3004,Breukeleveen,1696,Wijdemeren,24,Het Gooi en Vechtstreek
3005,Balinge,1731,Midden-Drenthe,07,Noord-Drenthe
3006,Beilen,1731,Midden-Drenthe,07,Noord-Drenthe
3007,Bovensmilde,1731,Midden-Drenthe,07,Noord-Drenthe
3008,Bruntinge,1731,Midden-Drenthe,07,Noord-Drenthe
3009,Drijber,1731,Midden-Drenthe,07,Noord-Drenthe
3010,Elp,1731,Midden-Drenthe,07,Noord-Drenthe
3011,Eursinge,1731,Midden-Drenthe,07,Noord-Drenthe
3012,Garminge,1731,Midden-Drenthe,07,Noord-Drenthe
3013,Hijken,1731,Midden-Drenthe,07,Noord-Drenthe
3014,Hoogersmilde,1731,Midden-Drenthe,07,Noord-Drenthe
3015,Hooghalen,1731,Midden-Drenthe,07,Noord-Drenthe
3016,Mantinge,1731,Midden-Drenthe,07,Noord-Drenthe
3017,Nieuweroord,1731,Midden-Drenthe,07,Noord-Drenthe
3018,Nieuw-Balinge,1731,Midden-Drenthe,07,Noord-Drenthe
3019,Oranje,1731,Midden-Drenthe,07,Noord-Drenthe
3020,Orvelte,1731,Midden-Drenthe,07,Noord-Drenthe
3021,Smilde,1731,Midden-Drenthe,07,Noord-Drenthe
3022,Spier,1731,Midden-Drenthe,07,Noord-Drenthe
3023,Stuifzand,1731,Midden-Drenthe,07,Noord-Drenthe
3024,Tiendeveen,1731,Midden-Drenthe,07,Noord-Drenthe
3025,Westerbork,1731,Midden-Drenthe,07,Noord-Drenthe
3026,Wijster,1731,Midden-Drenthe,07,Noord-Drenthe
3027,Witteveen,1731,Midden-Drenthe,07,Noord-Drenthe
3028,Zuidveld,1731,Midden-Drenthe,07,Noord-Drenthe
3029,Zwiggelte,1731,Midden-Drenthe,07,Noord-Drenthe
3030,Nijmegen,0268,Nijmegen,15,Arnhem/Nijmegen
3031,Hardinxveld-Giessendam,0523,Hardinxveld-Giessendam,30,Zuidoost-Zuid-Holland
3032,Spijkenisse,1930,Nissewaard,29,Groot-Rijnmond
3033,Hekelingen,1930,Nissewaard,29,Groot-Rijnmond
3034,Hoogmade,1884,Kaag en Braassem,25,Agglomeratie Leiden en Bollenstreek
3035,Kaag,1884,Kaag en Braassem,25,Agglomeratie Leiden en Bollenstreek
3037,Nieuwe Wetering,1884,Kaag en Braassem,25,Agglomeratie Leiden en Bollenstreek
3039,Oude Wetering,1884,Kaag en Braassem,25,Agglomeratie Leiden en Bollenstreek
3040,Rijnsaterwoude,1884,Kaag en Braassem,25,Agglomeratie Leiden en Bollenstreek
3042,Roelofarendsveen,1884,Kaag en Braassem,25,Agglomeratie Leiden en Bollenstreek
3043,Woubrugge,1884,Kaag en Braassem,25,Agglomeratie Leiden en Bollenstreek
3044,Groet,0373,Bergen (NH.),19,Alkmaar en omgeving
3045,Schoorl,0373,Bergen (NH.),19,Alkmaar en omgeving
3046,Bergen aan Zee,0373,Bergen (NH.),19,Alkmaar en omgeving
3047,Bergen (NH),0373,Bergen (NH.),19,Alkmaar en omgeving
3048,Egmond aan den Hoef,0373,Bergen (NH.),19,Alkmaar en omgeving
3049,Egmond aan Zee,0373,Bergen (NH.),19,Alkmaar en omgeving
3050,Egmond-Binnen,0373,Bergen (NH.),19,Alkmaar en omgeving
3051,Waddinxveen,0627,Waddinxveen,28,Oost-Zuid-Holland
3052,Kaatsheuvel,0809,Loon op Zand,34,Midden-Noord-Brabant
3053,Loon op Zand,0809,Loon op Zand,34,Midden-Noord-Brabant
3054,De Moer,0809,Loon op Zand,34,Midden-Noord-Brabant
3055,Landgraaf,0882,Landgraaf,39,Zuid-Limburg
3056,Den Helder,0400,Den Helder,18,Kop van Noord-Holland
3057,Huisduinen,0400,Den Helder,18,Kop van Noord-Holland
3058,Julianadorp,0400,Den Helder,18,Kop van Noord-Holland
3059,Heesch,1721,Bernheze,35,Noordoost-Noord-Brabant
3060,Heeswijk-Dinther,1721,Bernheze,35,Noordoost-Noord-Brabant
3061,Loosbroek,1721,Bernheze,35,Noordoost-Noord-Brabant
3062,Nistelrode,1721,Bernheze,35,Noordoost-Noord-Brabant
3063,Vinkel,1721,Bernheze,35,Noordoost-Noord-Brabant
3064,Vorstenbosch,1721,Bernheze,35,Noordoost-Noord-Brabant
3065,Simpelveld,0965,Simpelveld,39,Zuid-Limburg
3066,Bocholtz,0965,Simpelveld,39,Zuid-Limburg
3067,Baneheide,0965,Simpelveld,39,Zuid-Limburg
3068,'t Loo Oldebroek,0269,Oldebroek,13,Veluwe
3069,Hattemerbroek,0269,Oldebroek,13,Veluwe
3070,Noordeinde Gld,0269,Oldebroek,13,Veluwe
3071,Oldebroek,0269,Oldebroek,13,Veluwe
3072,Oosterwolde Gld,0269,Oldebroek,13,Veluwe
3073,Wezep,0269,Oldebroek,13,Veluwe
3074,Stadskanaal,0037,Stadskanaal,01,Oost-Groningen
3075,Musselkanaal,0037,Stadskanaal,01,Oost-Groningen
3076,Onstwedde,0037,Stadskanaal,01,Oost-Groningen
3077,Mussel,0037,Stadskanaal,01,Oost-Groningen
3078,Vledderveen,0037,Stadskanaal,01,Oost-Groningen
3079,Alteveer,0037,Stadskanaal,01,Oost-Groningen
3080,Botlek Rotterdam,0599,Rotterdam,29,Groot-Rijnmond
3081,Europoort Rotterdam,0599,Rotterdam,29,Groot-Rijnmond
3082,Hoek van Holland,0599,Rotterdam,29,Groot-Rijnmond
3083,Hoogvliet Rotterdam,0599,Rotterdam,29,Groot-Rijnmond
3084,Maasvlakte Rotterdam,0599,Rotterdam,29,Groot-Rijnmond
3085,Pernis Rotterdam,0599,Rotterdam,29,Groot-Rijnmond
3086,Rotterdam,0599,Rotterdam,29,Groot-Rijnmond
3087,Vondelingenplaat Rotterdam,0599,Rotterdam,29,Groot-Rijnmond
3088,Hulst,0677,Hulst,31,Zeeuwsch-Vlaanderen
3089,Sint Jansteen,0677,Hulst,31,Zeeuwsch-Vlaanderen
3090,Kapellebrug,0677,Hulst,31,Zeeuwsch-Vlaanderen
3091,Heikant,0677,Hulst,31,Zeeuwsch-Vlaanderen
3092,Clinge,0677,Hulst,31,Zeeuwsch-Vlaanderen
3093,Nieuw Namen,0677,Hulst,31,Zeeuwsch-Vlaanderen
3094,Graauw,0677,Hulst,31,Zeeuwsch-Vlaanderen
3095,Vogelwaarde,0677,Hulst,31,Zeeuwsch-Vlaanderen
3096,Terhole,0677,Hulst,31,Zeeuwsch-Vlaanderen
3097,Kuitaart,0677,Hulst,31,Zeeuwsch-Vlaanderen
3098,Hengstdijk,0677,Hulst,31,Zeeuwsch-Vlaanderen
3099,Lamswaarde,0677,Hulst,31,Zeeuwsch-Vlaanderen
3100,Kloosterzande,0677,Hulst,31,Zeeuwsch-Vlaanderen
3101,Walsoorden,0677,Hulst,31,Zeeuwsch-Vlaanderen
3102,Ossenisse,0677,Hulst,31,Zeeuwsch-Vlaanderen
3103,Purmerend,0439,Purmerend,23,Groot-Amsterdam
3104,Ansen,1701,Westerveld,09,Zuidwest-Drenthe
3105,Boschoord,1701,Westerveld,09,Zuidwest-Drenthe
3106,Darp,1701,Westerveld,09,Zuidwest-Drenthe
3107,Diever,1701,Westerveld,09,Zuidwest-Drenthe
3108,Dieverbrug,1701,Westerveld,09,Zuidwest-Drenthe
3109,Doldersum,1701,Westerveld,09,Zuidwest-Drenthe
3110,Dwingeloo,1701,Westerveld,09,Zuidwest-Drenthe
3111,Frederiksoord,1701,Westerveld,09,Zuidwest-Drenthe
3112,Geeuwenbrug,1701,Westerveld,09,Zuidwest-Drenthe
3113,Havelte,1701,Westerveld,09,Zuidwest-Drenthe
3114,Havelterberg,1701,Westerveld,09,Zuidwest-Drenthe
3115,Hoogersmilde,1701,Westerveld,09,Zuidwest-Drenthe
3116,Nijensleek,1701,Westerveld,09,Zuidwest-Drenthe
3117,Oude Willem,1701,Westerveld,09,Zuidwest-Drenthe
3118,Pesse,1701,Westerveld,09,Zuidwest-Drenthe
3119,Ruinen,1701,Westerveld,09,Zuidwest-Drenthe
3120,Spier,1701,Westerveld,09,Zuidwest-Drenthe
3121,Uffelte,1701,Westerveld,09,Zuidwest-Drenthe
3122,Vledder,1701,Westerveld,09,Zuidwest-Drenthe
3123,Vledderveen,1701,Westerveld,09,Zuidwest-Drenthe
3124,Wapse,1701,Westerveld,09,Zuidwest-Drenthe
3125,Wapserveen,1701,Westerveld,09,Zuidwest-Drenthe
3126,Wateren,1701,Westerveld,09,Zuidwest-Drenthe
3127,Wilhelminaoord,1701,Westerveld,09,Zuidwest-Drenthe
3128,Wittelte,1701,Westerveld,09,Zuidwest-Drenthe
3129,Zorgvlied,1701,Westerveld,09,Zuidwest-Drenthe
3130,Huissen,1705,Lingewaard,15,Arnhem/Nijmegen
3131,Bemmel,1705,Lingewaard,15,Arnhem/Nijmegen
3132,Gendt,1705,Lingewaard,15,Arnhem/Nijmegen
3133,Angeren,1705,Lingewaard,15,Arnhem/Nijmegen
3134,Doornenburg,1705,Lingewaard,15,Arnhem/Nijmegen
3135,Loo Gld,1705,Lingewaard,15,Arnhem/Nijmegen
3136,Haalderen,1705,Lingewaard,15,Arnhem/Nijmegen
3137,Ressen,1705,Lingewaard,15,Arnhem/Nijmegen
3138,Boekel,0755,Boekel,35,Noordoost-Noord-Brabant
3139,Venhorst,0755,Boekel,35,Noordoost-Noord-Brabant
3140,Arcen,0983,Venlo,37,Noord-Limburg
3141,Lomm,0983,Venlo,37,Noord-Limburg
3142,Velden,0983,Venlo,37,Noord-Limburg
3143,Middelharnis,1924,Goeree-Overflakkee,29,Groot-Rijnmond
3144,Nieuwe-Tonge,1924,Goeree-Overflakkee,29,Groot-Rijnmond
3145,Sommelsdijk,1924,Goeree-Overflakkee,29,Groot-Rijnmond
3146,Stad aan 't Haringvliet,1924,Goeree-Overflakkee,29,Groot-Rijnmond
3147,Abbekerk,0420,Medemblik,18,Kop van Noord-Holland
3148,Benningbroek,0420,Medemblik,18,Kop van Noord-Holland
3150,Lambertschaag,0420,Medemblik,18,Kop van Noord-Holland
3151,Medemblik,0420,Medemblik,18,Kop van Noord-Holland
3152,Midwoud,0420,Medemblik,18,Kop van Noord-Holland
3153,Nibbixwoud,0420,Medemblik,18,Kop van Noord-Holland
3155,Opperdoes,0420,Medemblik,18,Kop van Noord-Holland
3156,Sijbekarspel,0420,Medemblik,18,Kop van Noord-Holland
3157,Twisk,0420,Medemblik,18,Kop van Noord-Holland
3158,Wognum,0420,Medemblik,18,Kop van Noord-Holland
3159,Zwaagdijk-West,0420,Medemblik,18,Kop van Noord-Holland
3160,Alteveer,1690,De Wolden,09,Zuidwest-Drenthe
3161,Ansen,1690,De Wolden,09,Zuidwest-Drenthe
3162,de Wijk,1690,De Wolden,09,Zuidwest-Drenthe
3163,Drogteropslagen,1690,De Wolden,09,Zuidwest-Drenthe
3164,Echten,1690,De Wolden,09,Zuidwest-Drenthe
3165,Eursinge,1690,De Wolden,09,Zuidwest-Drenthe
3166,Kerkenveld,1690,De Wolden,09,Zuidwest-Drenthe
3167,Koekange,1690,De Wolden,09,Zuidwest-Drenthe
3168,Linde,1690,De Wolden,09,Zuidwest-Drenthe
3169,Ruinen,1690,De Wolden,09,Zuidwest-Drenthe
3170,Ruinerwold,1690,De Wolden,09,Zuidwest-Drenthe
3171,Veeningen,1690,De Wolden,09,Zuidwest-Drenthe
3172,Zuidwolde,1690,De Wolden,09,Zuidwest-Drenthe
3173,Augustinusga,0059,Achtkarspelen,04,Noord-Friesland
3174,Boelenslaan,0059,Achtkarspelen,04,Noord-Friesland
3175,Buitenpost,0059,Achtkarspelen,04,Noord-Friesland
3176,Drogeham,0059,Achtkarspelen,04,Noord-Friesland
3177,Gerkesklooster,0059,Achtkarspelen,04,Noord-Friesland
3178,Harkema,0059,Achtkarspelen,04,Noord-Friesland
3179,Kootstertille,0059,Achtkarspelen,04,Noord-Friesland
3180,Stroobos,0059,Achtkarspelen,04,Noord-Friesland
3181,Surhuisterveen,0059,Achtkarspelen,04,Noord-Friesland
3182,Surhuizum,0059,Achtkarspelen,04,Noord-Friesland
3183,Twijzel,0059,Achtkarspelen,04,Noord-Friesland
3184,Twijzelerheide,0059,Achtkarspelen,04,Noord-Friesland
3185,Anna Paulowna,1911,Hollands Kroon,18,Kop van Noord-Holland
3186,Breezand,1911,Hollands Kroon,18,Kop van Noord-Holland
3187,Wieringerwaard,1911,Hollands Kroon,18,Kop van Noord-Holland
3188,Kamperland,1695,Noord-Beveland,32,Overig Zeeland
3189,Kortgene,1695,Noord-Beveland,32,Overig Zeeland
3190,Colijnsplaat,1695,Noord-Beveland,32,Overig Zeeland
3191,Wissenkerke,1695,Noord-Beveland,32,Overig Zeeland
3192,Kats,1695,Noord-Beveland,32,Overig Zeeland
3193,Geersdijk,1695,Noord-Beveland,32,Overig Zeeland
3195,Escharen,1982,Land van Cuijk,35,Noordoost-Noord-Brabant
3196,Gassel,1982,Land van Cuijk,35,Noordoost-Noord-Brabant
3197,Grave,1982,Land van Cuijk,35,Noordoost-Noord-Brabant
3198,Velp,1982,Land van Cuijk,35,Noordoost-Noord-Brabant
3199,Blije,1970,Noardeast-Fryslân,04,Noord-Friesland
3200,Burdaard,1970,Noardeast-Fryslân,04,Noord-Friesland
3201,Ferwert,1970,Noardeast-Fryslân,04,Noord-Friesland
3202,Ginnum,1970,Noardeast-Fryslân,04,Noord-Friesland
3203,Hallum,1970,Noardeast-Fryslân,04,Noord-Friesland
3204,Hegebeintum,1970,Noardeast-Fryslân,04,Noord-Friesland
3205,Jannum,1970,Noardeast-Fryslân,04,Noord-Friesland
3206,Jislum,1970,Noardeast-Fryslân,04,Noord-Friesland
