Woonplaatscode,Woonplaats,Gemeentecode,Gemeente,COROP-gebiedcode,COROP-gebied
WP2491,Haskerhorne,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2492,Idskenhuizen,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2493,Joure,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2494,Langweer,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2495,Legemeer,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2496,Nieuwebrug,GM0074,Heerenveen,CR06,Zuidoost-Friesland
WP2498,Oldeouwer,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2500,Ouwsterhaule,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2501,Ouwster-Nijega,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2502,Rohel,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2503,Rotstergaast,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2504,Rotsterhaule,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2505,Rottum,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2506,Scharsterbrug,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2507,Sint Nicolaasga,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2508,Sintjohannesga,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2509,Snikzwaag,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2510,Terkaple,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2511,Teroele,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2512,Tjerkgaast,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2513,Vegelinsoord,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2514,Barsingerhorn,GM1911,Hollands Kroon,CR18,Kop van Noord-Holland
WP2515,Haringhuizen,GM1911,Hollands Kroon,CR18,Kop van Noord-Holland
WP2516,Kolhorn,GM1911,Hollands Kroon,CR18,Kop van Noord-Holland
WP2517,Lutjewinkel,GM1911,Hollands Kroon,CR18,Kop van Noord-Holland
WP2518,Nieuwe Niedorp,GM1911,Hollands Kroon,CR18,Kop van Noord-Holland
WP2519,Oude Niedorp,GM1911,Hollands Kroon,CR18,Kop van Noord-Holland
WP2520,'t Veld,GM1911,Hollands Kroon,CR18,Kop van Noord-Holland
WP2521,Winkel,GM1911,Hollands Kroon,CR18,Kop van Noord-Holland
WP2522,Zijdewind,GM1911,Hollands Kroon,CR18,Kop van Noord-Holland
WP2523,Woudenberg,GM0351,Woudenberg,CR17,Utrecht
WP2524,Eagum,GM0080,Leeuwarden,CR04,Noord-Friesland
WP2525,Akkrum,GM0074,Heerenveen,CR06,Zuidoost-Friesland
WP2526,Dearsum,GM1900,Súdwest-Fryslân,CR05,Zuidwest-Friesland
WP2527,Friens,GM0080,Leeuwarden,CR04,Noord-Friesland
WP2529,Idaerd,GM0080,Leeuwarden,CR04,Noord-Friesland
WP2530,Jirnsum,GM0080,Leeuwarden,CR04,Noord-Friesland
WP2532,Aldeboarn,GM0074,Heerenveen,CR06,Zuidoost-Friesland
WP2533,Poppenwier,GM1900,Súdwest-Fryslân,CR05,Zuidwest-Friesland
WP2534,Raerd,GM1900,Súdwest-Fryslân,CR05,Zuidwest-Friesland
WP2535,Reduzum,GM0080,Leeuwarden,CR04,Noord-Friesland
WP2536,Sibrandabuorren,GM1900,Súdwest-Fryslân,CR05,Zuidwest-Friesland
WP2537,Terherne,GM1940,De Fryske Marren,CR05,Zuidwest-Friesland
WP2538,Tersoal,GM1900,Súdwest-Fryslân,CR05,Zuidwest-Friesland
WP2539,Wergea,GM0080,Leeuwarden,CR04,Noord-Friesland
WP2540,Warstiens,GM0080,Leeuwarden,CR04,Noord-Friesland
WP2541,Warten,GM0080,Leeuwarden,CR04,Noord-Friesland
WP2545,Lent,GM0268,Nijmegen,CR15,Arnhem/Nijmegen
WP2548,Beerze,GM0175,Ommen,CR10,Noord-Overijssel
WP2549,Beerzerveld,GM0175,Ommen,CR10,Noord-Overijssel
WP2550,Dalmsholte,GM0175,Ommen,CR10,Noord-Overijssel
WP2551,Giethmen,GM0175,Ommen,CR10,Noord-Overijssel
WP2552,Lemele,GM0175,Ommen,CR10,Noord-Overijssel
WP2553,Stegeren,GM0175,Ommen,CR10,Noord-Overijssel
WP2554,Vilsteren,GM0175,Ommen,CR10,Noord-Overijssel
WP2555,Vinkenbuurt,GM0175,Ommen,CR10,Noord-Overijssel
WP2556,Witharen,GM0175,Ommen,CR10,Noord-Overijssel
WP2558,Zennewijnen,GM0281,Tiel,CR16,Zuidwest-Gelderland
WP2559,Wadenoijen,GM0281,Tiel,CR16,Zuidwest-Gelderland
WP2560,Kapel Avezaath,GM0281,Tiel,CR16,Zuidwest-Gelderland
WP2561,Kerk Avezaath,GM0281,Tiel,CR16,Zuidwest-Gelderland
WP2562,Ridderkerk,GM0597,Ridderkerk,CR29,Groot-Rijnmond
WP2563,Heemstede,GM0397,Heemstede,CR21,Agglomeratie Haarlem
WP2564,Wijchen,GM0296,Wijchen,CR15,Arnhem/Nijmegen
WP2565,Bergharen,GM0296,Wijchen,CR15,Arnhem/Nijmegen
WP2566,Hernen,GM0296,Wijchen,CR15,Arnhem/Nijmegen
WP2567,Leur,GM0296,Wijchen,CR15,Arnhem/Nijmegen
WP2568,Batenburg,GM0296,Wijchen,CR15,Arnhem/Nijmegen
WP2569,Niftrik,GM0296,Wijchen,CR15,Arnhem/Nijmegen
WP2570,Balgoij,GM0296,Wijchen,CR15,Arnhem/Nijmegen
WP2571,Aalsmeer,GM0358,Aalsmeer,CR23,Groot-Amsterdam
WP2572,Kudelstaart,GM0358,Aalsmeer,CR23,Groot-Amsterdam
WP2573,Ermelo,GM0233,Ermelo,CR13,Veluwe
WP2574,Drimmelen,GM1719,Drimmelen,CR33,West-Noord-Brabant
WP2575,Hooge Zwaluwe,GM1719,Drimmelen,CR33,West-Noord-Brabant
WP2576,Lage Zwaluwe,GM1719,Drimmelen,CR33,West-Noord-Brabant
WP2577,Made,GM1719,Drimmelen,CR33,West-Noord-Brabant
WP2578,Terheijden,GM1719,Drimmelen,CR33,West-Noord-Brabant
WP2579,Wagenberg,GM1719,Drimmelen,CR33,West-Noord-Brabant
WP2580,Zevenbergschen Hoek,GM1719,Drimmelen,CR33,West-Noord-Brabant
WP2581,Rucphen,GM0840,Rucphen,CR33,West-Noord-Brabant
WP2582,Schijf,GM0840,Rucphen,CR33,West-Noord-Brabant
WP2583,Sprundel,GM0840,Rucphen,CR33,West-Noord-Brabant
WP2584,St. Willebrord,GM0840,Rucphen,CR33,West-Noord-Brabant
WP2585,Zegge,GM0840,Rucphen,CR33,West-Noord-Brabant
WP2586,Hollum,GM0060,Ameland,CR04,Noord-Friesland
WP2587,Ballum,GM0060,Ameland,CR04,Noord-Friesland
WP2588,Nes,GM0060,Ameland,CR04,Noord-Friesland
WP2589,Buren,GM0060,Ameland,CR04,Noord-Friesland
WP2590,Herkenbosch,GM1669,Roerdalen,CR38,Midden-Limburg
WP2591,Melick,GM1669,Roerdalen,CR38,Midden-Limburg
WP2592,Montfort,GM1669,Roerdalen,CR38,Midden-Limburg
WP2593,Posterholt,GM1669,Roerdalen,CR38,Midden-Limburg
WP2594,Sint Odiliënberg,GM1669,Roerdalen,CR38,Midden-Limburg
WP2595,Vlodrop,GM1669,Roerdalen,CR38,Midden-Limburg
WP2596,Sprang-Capelle,GM0867,Waalwijk,CR34,Midden-Noord-Brabant
WP2597,Waalwijk,GM0867,Waalwijk,CR34,Midden-Noord-Brabant
WP2598,Waspik,GM0867,Waalwijk,CR34,Midden-Noord-Brabant
WP2601,Maasbree,GM1894,Peel en Maas,CR37,Noord-Limburg
WP2602,Baarlo,GM1894,Peel en Maas,CR37,Noord-Limburg
WP2603,Bunnik,GM0312,Bunnik,CR17,Utrecht
WP2604,Odijk,GM0312,Bunnik,CR17,Utrecht
WP2605,Werkhoven,GM0312,Bunnik,CR17,Utrecht
WP2606,Klarenbeek,GM0285,Voorst,CR13,Veluwe
WP2607,Nijbroek,GM0285,Voorst,CR13,Veluwe
WP2608,Steenenkamer,GM0285,Voorst,CR13,Veluwe
WP2609,Terwolde,GM0285,Voorst,CR13,Veluwe
WP2610,Teuge,GM0285,Voorst,CR13,Veluwe
WP2611,Twello,GM0285,Voorst,CR13,Veluwe
WP2612,Voorst,GM0285,Voorst,CR13,Veluwe
WP2613,Wilp,GM0285,Voorst,CR13,Veluwe
WP2614,Oosterend,GM0093,Terschelling,CR04,Noord-Friesland
WP2615,Hoorn,GM0093,Terschelling,CR04,Noord-Friesland
WP2616,Lies,GM0093,Terschelling,CR04,Noord-Friesland
WP2617,Formerum,GM0093,Terschelling,CR04,Noord-Friesland
WP2618,Landerum,GM0093,Terschelling,CR04,Noord-Friesland
WP2619,Midsland,GM0093,Terschelling,CR04,Noord-Friesland
WP2620,Striep,GM0093,Terschelling,CR04,Noord-Friesland
WP2621,Baaiduinen,GM0093,Terschelling,CR04,Noord-Friesland
WP2622,Kaard,GM0093,Terschelling,CR04,Noord-Friesland
WP2623,Hee,GM0093,Terschelling,CR04,Noord-Friesland
WP2624,Kinnum,GM0093,Terschelling,CR04,Noord-Friesland
WP2625,West-Terschelling,GM0093,Terschelling,CR04,Noord-Friesland
WP2626,Aalst,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland
WP2627,Bern,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland
WP2628,Brakel,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland
WP2629,Bruchem,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland
WP2630,Delwijnen,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland
WP2631,Gameren,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland
WP2632,Kerkwijk,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland
WP2633,Nederhemert,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland
WP2634,Nieuwaal,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland
WP2635,Poederoijen,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland
WP2636,Zaltbommel,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland
WP2637,Zuilichem,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland
WP2638,Leusden,GM0327,Leusden,CR17,Utrecht
WP2639,Stoutenburg,GM0327,Leusden,CR17,Utrecht
WP2640,Achterveld,GM0327,Leusden,CR17,Utrecht
WP2641,Haarlemmerliede,GM0394,Haarlemmermeer,CR23,Groot-Amsterdam
WP2643,Halfweg,GM0394,Haarlemmermeer,CR23,Groot-Amsterdam
WP2644,Zoeterwoude,GM0638,Zoeterwoude,CR25,Agglomeratie Leiden en Bollenstreek
WP2645,Gelderswoude,GM0638,Zoeterwoude,CR25,Agglomeratie Leiden en Bollenstreek
WP2646,Oisterwijk,GM0824,Oisterwijk,CR34,Midden-Noord-Brabant
WP2647,Moergestel,GM0824,Oisterwijk,CR34,Midden-Noord-Brabant
WP2648,Heukelom,GM0824,Oisterwijk,CR34,Midden-Noord-Brabant
WP2649,Kerkrade,GM0928,Kerkrade,CR39,Zuid-Limburg
WP2650,Eygelshoven,GM0928,Kerkrade,CR39,Zuid-Limburg
WP2651,Vogelenzang,GM0377,Bloemendaal,CR21,Agglomeratie Haarlem
WP2652,Aerdenhout,GM0377,Bloemendaal,CR21,Agglomeratie Haarlem
WP2653,Overveen,GM0377,Bloemendaal,CR21,Agglomeratie Haarlem
WP2654,Bloemendaal,GM0377,Bloemendaal,CR21,Agglomeratie Haarlem
WP2655,De Lier,GM1783,Westland,CR27,Delft en Westland
WP2656,Honselersdijk,GM1783,Westland,CR27,Delft en Westland
WP2657,Kwintsheul,GM1783,Westland,CR27,Delft en Westland
WP2658,Maasdijk,GM1783,Westland,CR27,Delft en Westland
WP2659,Monster,GM1783,Westland,CR27,Delft en Westland
WP2660,Naaldwijk,GM1783,Westland,CR27,Delft en Westland
WP2661,Poeldijk,GM1783,Westland,CR27,Delft en Westland
WP2662,'s-Gravenzande,GM1783,Westland,CR27,Delft en Westland
WP2663,Ter Heijde,GM1783,Westland,CR27,Delft en Westland
WP2664,Wateringen,GM1783,Westland,CR27,Delft en Westland
WP2665,Bodegraven,GM1901,Bodegraven-Reeuwijk,CR28,Oost-Zuid-Holland
WP2666,Nieuwerbrug aan den Rijn,GM1901,Bodegraven-Reeuwijk,CR28,Oost-Zuid-Holland
WP2667,Nieuwkoop,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland
WP2668,Noorden,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland
WP2669,Woerdense Verlaat,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland
WP2670,Nieuwveen,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland
WP2671,Zevenhoven,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland
WP2672,Vrouwenakker,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland
WP2673,Ter Aar,GM0569,Nieuwkoop,CR28,Oost-Zuid-Holland
WP2674,Brouwershaven,GM1676,Schouwen-Duiveland,CR32,Overig Zeeland
WP2675,Bruinisse,GM1676,Schouwen-Duiveland,CR32,Overig Zeeland
WP2676,Burgh-Haamstede,GM1676,Schouwen-Duiveland,CR32,Overig Zeeland
WP2677,Dreischor,GM1676,Schouwen-Duiveland,CR32,Overig Zeeland
WP2678,Ellemeet,GM1676,Schouwen-Duiveland,CR32,Overig Zeeland
WP2679,Kerkwerve,GM1676,Schouwen-Duiveland,CR32,Overig Zeeland
WP2680,Nieuwerkerk,GM1676,Schouwen-Duiveland,CR32,Overig Zeeland
WP2681,Noordgouwe,GM1676,Schouwen-Duiveland,CR32,Overig Zeeland
WP2682,Noordwelle,GM1676,Schouwen-Duiveland,CR32,Overig Zeeland
WP2683,Oosterland,GM1676,Schouwen-Duiveland,CR32,Overig Zeeland
WP2684,Ouwerkerk,GM1676,Schouwen-Duiveland,CR32,Overig Zeeland
WP2685,Renesse,GM1676,Schouwen-Duiveland,CR32,Overig Zeeland
WP2686,Scharendijke,GM1676,Schouwen-Duiveland,CR32,Overig Zeeland
WP2687,Serooskerke,GM1676,Schouwen-Duiveland,CR32,Overig Zeeland
WP2688,Sirjansland,GM1676,Schouwen-Duiveland,CR32,Overig Zeeland
WP2689,Zierikzee,GM1676,Schouwen-Duiveland,CR32,Overig Zeeland
WP2690,Zonnemaire,GM1676,Schouwen-Duiveland,CR32,Overig Zeeland
WP2691,Baarlo,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2692,Baars,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2693,Basse,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2694,Belt-Schutsloot,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2695,Blankenham,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2696,Blokzijl,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2697,De Bult,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2698,De Pol,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2699,Eesveen,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2700,Giethoorn,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2701,IJsselham,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2702,Kalenberg,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2703,Kallenkote,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2704,Kuinre,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2705,Marijenkampen,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2706,Nederland,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2707,Oldemarkt,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2708,Onna,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2709,Ossenzijl,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2710,Paasloo,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2711,Scheerwolde,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2712,Sint Jansklooster,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2713,Steenwijk,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2714,Steenwijkerwold,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2715,Tuk,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2716,Vollenhove,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2717,Wanneperveen,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2718,Wetering,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2719,Willemsoord,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2720,Witte Paarden,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2721,Zuidveen,GM1708,Steenwijkerland,CR10,Noord-Overijssel
WP2722,Bitgum,GM1949,Waadhoeke,CR04,Noord-Friesland
WP2723,Bitgummole,GM1949,Waadhoeke,CR04,Noord-Friesland
WP2724,Berltsum,GM1949,Waadhoeke,CR04,Noord-Friesland
WP2725,Blessum,GM1949,Waadhoeke,CR04,Noord-Friesland
WP2726,Boksum,GM1949,Waadhoeke,CR04,Noord-Friesland
WP2727,Deinum,GM1949,Waadhoeke,CR04,Noord-Friesland
WP2728,Ingelum,GM1949,Waadhoeke,CR04,Noord-Friesland
WP2729,Dronryp,GM1949,Waadhoeke,CR04,Noord-Friesland
WP2730,Marsum,GM1949,Waadhoeke,CR04,Noord-Friesland
WP2731,Menaam,GM1949,Waadhoeke,CR04,Noord-Friesland
WP2732,Skingen,GM1949,Waadhoeke,CR04,Noord-Friesland
WP2733,Slappeterp,GM1949,Waadhoeke,CR04,Noord-Friesland
WP2734,Wier,GM1949,Waadhoeke,CR04,Noord-Friesland
WP2735,Beverwijk,GM0375,Beverwijk,CR20,IJmond
WP2737,De Cocksdorp,GM0448,Texel,CR18,Kop van Noord-Holland
WP2738,De Koog,GM0448,Texel,CR18,Kop van Noord-Holland
WP2739,De Waal,GM0448,Texel,CR18,Kop van Noord-Holland
WP2740,Den Burg,GM0448,Texel,CR18,Kop van Noord-Holland
WP2741,Den Hoorn,GM0448,Texel,CR18,Kop van Noord-Holland
WP2742,Oosterend,GM0448,Texel,CR18,Kop van Noord-Holland
WP2743,Oudeschild,GM0448,Texel,CR18,Kop van Noord-Holland
WP2744,Oegstgeest,GM0579,Oegstgeest,CR25,Agglomeratie Leiden en Bollenstreek
WP2745,Someren,GM0847,Someren,CR36,Zuidoost-Noord-Brabant
WP2746,Lierop,GM0847,Someren,CR36,Zuidoost-Noord-Brabant
WP2750,Weurt,GM0209,Beuningen,CR15,Arnhem/Nijmegen
WP2751,Beuningen Gld,GM0209,Beuningen,CR15,Arnhem/Nijmegen
WP2752,Ewijk,GM0209,Beuningen,CR15,Arnhem/Nijmegen
WP2753,Winssen,GM0209,Beuningen,CR15,Arnhem/Nijmegen
WP2754,Enkhuizen,GM0388,Enkhuizen,CR18,Kop van Noord-Holland
WP2755,Uitgeest,GM0450,Uitgeest,CR20,IJmond
WP2756,Schagerbrug,GM0441,Schagen,CR18,Kop van Noord-Holland
WP2757,Callantsoog,GM0441,Schagen,CR18,Kop van Noord-Holland
WP2758,'t Zand,GM0441,Schagen,CR18,Kop van Noord-Holland
WP2759,Sint Maartensbrug,GM0441,Schagen,CR18,Kop van Noord-Holland
WP2760,Sint Maartensvlotbrug,GM0441,Schagen,CR18,Kop van Noord-Holland
WP2761,Petten,GM0441,Schagen,CR18,Kop van Noord-Holland
WP2762,Burgerbrug,GM0441,Schagen,CR18,Kop van Noord-Holland
WP2763,Oudesluis,GM0441,Schagen,CR18,Kop van Noord-Holland
WP2764,Ede,GM0228,Ede,CR13,Veluwe
WP2765,Lunteren,GM0228,Ede,CR13,Veluwe
WP2766,Bennekom,GM0228,Ede,CR13,Veluwe
WP2767,Otterlo,GM0228,Ede,CR13,Veluwe
WP2768,Harskamp,GM0228,Ede,CR13,Veluwe
WP2769,Ederveen,GM0228,Ede,CR13,Veluwe
WP2770,De Klomp,GM0228,Ede,CR13,Veluwe
WP2771,Wekerom,GM0228,Ede,CR13,Veluwe
WP2772,Hoenderloo,GM0228,Ede,CR13,Veluwe
WP2773,Deelen,GM0228,Ede,CR13,Veluwe
WP2774,Aagtekerke,GM0717,Veere,CR32,Overig Zeeland
WP2775,Biggekerke,GM0717,Veere,CR32,Overig Zeeland
WP2776,Domburg,GM0717,Veere,CR32,Overig Zeeland
WP2777,Gapinge,GM0717,Veere,CR32,Overig Zeeland
WP2778,Grijpskerke,GM0717,Veere,CR32,Overig Zeeland
WP2779,Koudekerke,GM0717,Veere,CR32,Overig Zeeland
WP2780,Meliskerke,GM0717,Veere,CR32,Overig Zeeland
WP2781,Oostkapelle,GM0717,Veere,CR32,Overig Zeeland
WP2782,Serooskerke,GM0717,Veere,CR32,Overig Zeeland
WP2783,Veere,GM0717,Veere,CR32,Overig Zeeland
WP2784,Vrouwenpolder,GM0717,Veere,CR32,Overig Zeeland
WP2785,Westkapelle,GM0717,Veere,CR32,Overig Zeeland
WP2786,Zoutelande,GM0717,Veere,CR32,Overig Zeeland
WP2787,Sint-Oedenrode,GM1948,Meierijstad,CR35,Noordoost-Noord-Brabant
WP2788,Aartswoud,GM0432,Opmeer,CR18,Kop van Noord-Holland
WP2789,De Weere,GM0432,Opmeer,CR18,Kop van Noord-Holland
WP2790,Hoogwoud,GM0432,Opmeer,CR18,Kop van Noord-Holland
WP2791,Opmeer,GM0432,Opmeer,CR18,Kop van Noord-Holland
WP2792,Spanbroek,GM0432,Opmeer,CR18,Kop van Noord-Holland
WP2793,Oud-Beijerland,GM1963,Hoeksche Waard,CR29,Groot-Rijnmond
WP2794,Kinderdijk,GM1978,Molenlanden,CR30,Zuidoost-Zuid-Holland
WP2795,Nieuw-Lekkerland,GM1978,Molenlanden,CR30,Zuidoost-Zuid-Holland
WP2796,Mookhoek,GM1963,Hoeksche Waard,CR29,Groot-Rijnmond
WP2797,Strijen,GM1963,Hoeksche Waard,CR29,Groot-Rijnmond
WP2798,Strijensas,GM1963,Hoeksche Waard,CR29,Groot-Rijnmond
WP2799,Dongen,GM0766,Dongen,CR34,Midden-Noord-Brabant
WP2800,'s Gravenmoer,GM0766,Dongen,CR34,Midden-Noord-Brabant
WP2801,Middelaar,GM0944,Mook en Middelaar,CR37,Noord-Limburg
WP2802,Molenhoek,GM0944,Mook en Middelaar,CR37,Noord-Limburg
WP2803,Mook,GM0944,Mook en Middelaar,CR37,Noord-Limburg
WP2804,Plasmolen,GM0944,Mook en Middelaar,CR37,Noord-Limburg
WP2805,Schipluiden,GM1842,Midden-Delfland,CR27,Delft en Westland
WP2806,Maasland,GM1842,Midden-Delfland,CR27,Delft en Westland
WP2807,Den Hoorn,GM1842,Midden-Delfland,CR27,Delft en Westland
WP2808,Born,GM1883,Sittard-Geleen,CR39,Zuid-Limburg
WP2809,Buchten,GM1883,Sittard-Geleen,CR39,Zuid-Limburg
WP2810,Einighausen,GM1883,Sittard-Geleen,CR39,Zuid-Limburg
WP2812,Grevenbicht,GM1883,Sittard-Geleen,CR39,Zuid-Limburg
WP2813,Guttecoven,GM1883,Sittard-Geleen,CR39,Zuid-Limburg
WP2814,Holtum,GM1883,Sittard-Geleen,CR39,Zuid-Limburg
WP2815,Limbricht,GM1883,Sittard-Geleen,CR39,Zuid-Limburg
WP2816,Munstergeleen,GM1883,Sittard-Geleen,CR39,Zuid-Limburg
WP2817,Obbicht,GM1883,Sittard-Geleen,CR39,Zuid-Limburg
WP2818,Papenhoven,GM1883,Sittard-Geleen,CR39,Zuid-Limburg
WP2820,Windraak,GM1883,Sittard-Geleen,CR39,Zuid-Limburg
WP2821,Zeist,GM0355,Zeist,CR17,Utrecht
WP2822,Den Dolder,GM0355,Zeist,CR17,Utrecht
WP2823,Bosch en Duin,GM0355,Zeist,CR17,Utrecht
WP2824,Austerlitz,GM0355,Zeist,CR17,Utrecht
WP2825,Huis ter Heide,GM0355,Zeist,CR17,Utrecht
WP2826,Erp,GM1948,Meierijstad,CR35,Noordoost-Noord-Brabant
WP2827,Veghel,GM1948,Meierijstad,CR35,Noordoost-Noord-Brabant
WP2828,Blaricum,GM0376,Blaricum,CR24,Het Gooi en Vechtstreek
WP2829,Bedum,GM1966,Het Hogeland,CR03,Overig Groningen
WP2830,Noordwolde,GM1966,Het Hogeland,CR03,Overig Groningen
WP2831,Onderdendam,GM1966,Het Hogeland,CR03,Overig Groningen
WP2832,Zuidwolde,GM1966,Het Hogeland,CR03,Overig Groningen
WP2835,IJmuiden,GM0453,Velsen,CR20,IJmond
WP2836,Driehuis NH,GM0453,Velsen,CR20,IJmond
WP2837,Santpoort-Noord,GM0453,Velsen,CR20,IJmond
WP2838,Santpoort-Zuid,GM0453,Velsen,CR20,IJmond
WP2839,Velserbroek,GM0453,Velsen,CR20,IJmond
WP2840,Everdingen,GM1961,Vijfheerenlanden,CR17,Utrecht
WP2842,Ossenwaard,GM1961,Vijfheerenlanden,CR17,Utrecht
WP2843,Vianen,GM1961,Vijfheerenlanden,CR17,Utrecht
WP2844,Zijderveld,GM1961,Vijfheerenlanden,CR17,Utrecht
WP2845,Bingelrade,GM1954,Beekdaelen,CR39,Zuid-Limburg
WP2846,Jabeek,GM1954,Beekdaelen,CR39,Zuid-Limburg
WP2847,Merkelbeek,GM1954,Beekdaelen,CR39,Zuid-Limburg
WP2848,Schinveld,GM1954,Beekdaelen,CR39,Zuid-Limburg
WP2849,Brunssum,GM0899,Brunssum,CR39,Zuid-Limburg
WP2850,Koudekerk aan den Rijn,GM0484,Alphen aan den Rijn,CR28,Oost-Zuid-Holland
WP2851,Hazerswoude-Rijndijk,GM0484,Alphen aan den Rijn,CR28,Oost-Zuid-Holland
WP2852,Hazerswoude-Dorp,GM0484,Alphen aan den Rijn,CR28,Oost-Zuid-Holland
WP2853,Benthuizen,GM0484,Alphen aan den Rijn,CR28,Oost-Zuid-Holland
WP2854,Bathmen,GM0150,Deventer,CR11,Zuidwest-Overijssel
WP2855,Colmschate,GM0150,Deventer,CR11,Zuidwest-Overijssel
WP2856,Deventer,GM0150,Deventer,CR11,Zuidwest-Overijssel
WP2857,Diepenveen,GM0150,Deventer,CR11,Zuidwest-Overijssel
WP2858,Lettele,GM0150,Deventer,CR11,Zuidwest-Overijssel
WP2859,Okkenbroek,GM0150,Deventer,CR11,Zuidwest-Overijssel
WP2860,Schalkhaar,GM0150,Deventer,CR11,Zuidwest-Overijssel
WP2865,Heerde,GM0246,Heerde,CR13,Veluwe
WP2866,Veessen,GM0246,Heerde,CR13,Veluwe
WP2867,Vorchten,GM0246,Heerde,CR13,Veluwe
WP2868,Wapenveld,GM0246,Heerde,CR13,Veluwe
WP2871,Hoevelaken,GM0267,Nijkerk,CR13,Veluwe
WP2872,Beek,GM1945,Berg en Dal,CR15,Arnhem/Nijmegen
WP2874,Erlecom,GM1945,Berg en Dal,CR15,Arnhem/Nijmegen
WP2875,Kekerdom,GM1945,Berg en Dal,CR15,Arnhem/Nijmegen
WP2876,Leuth,GM1945,Berg en Dal,CR15,Arnhem/Nijmegen
WP2877,Ooij,GM1945,Berg en Dal,CR15,Arnhem/Nijmegen
WP2878,Persingen,GM1945,Berg en Dal,CR15,Arnhem/Nijmegen
WP2879,Ubbergen,GM1945,Berg en Dal,CR15,Arnhem/Nijmegen
WP2880,Goirle,GM0785,Goirle,CR34,Midden-Noord-Brabant
